,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,class
1831,0,2,12,15,11,3,0,0,0,10,13,5,13,13,0,0,0,2,2,0,12,14,0,0,0,0,0,7,15,3,0,0,0,0,0,5,15,3,0,0,0,0,0,0,8,15,1,0,0,0,8,5,4,12,10,0,0,0,14,16,16,16,5,0,3
1832,0,0,6,15,9,0,0,0,0,9,16,14,16,1,0,0,0,14,12,3,16,4,0,0,0,9,11,3,16,3,0,0,0,0,2,9,16,0,0,0,0,0,0,13,11,0,0,0,0,0,4,16,12,9,10,3,0,0,8,16,16,16,16,14,2
1833,0,0,4,12,15,9,1,0,0,7,14,8,13,15,2,0,0,5,7,12,11,1,0,0,0,0,4,16,5,0,0,0,0,0,10,15,10,0,0,0,0,0,9,6,12,4,0,0,0,0,7,9,10,9,0,0,0,0,2,12,16,7,0,0,8
1834,0,0,8,14,11,2,0,0,0,6,16,7,6,13,1,0,0,8,11,0,0,10,4,0,0,7,8,0,0,5,7,0,0,8,4,0,0,7,8,0,0,2,10,0,0,7,10,0,0,0,14,3,4,15,3,0,0,0,5,16,16,7,0,0,0
1835,0,0,10,12,13,11,2,0,0,0,14,9,8,8,2,0,0,0,15,0,0,0,0,0,0,6,16,6,0,0,0,0,0,3,12,13,15,5,0,0,0,0,0,0,6,13,1,0,0,0,9,5,4,14,0,0,0,0,8,15,15,7,0,0,5
1836,0,0,0,6,11,0,0,0,0,0,1,16,14,1,0,0,0,0,5,16,2,0,0,0,0,0,8,14,0,0,0,0,0,0,8,12,2,0,0,0,0,0,11,16,16,16,11,2,0,0,2,16,4,3,12,10,0,0,0,4,14,16,13,8,6
1837,0,1,9,13,12,6,0,0,0,5,16,13,8,10,2,0,0,4,14,1,0,0,0,0,0,2,16,14,4,0,0,0,0,5,16,15,16,4,0,0,0,0,0,1,11,16,3,0,0,0,6,6,15,15,1,0,0,0,7,13,10,3,0,0,5
1838,0,2,12,16,16,6,0,0,0,11,15,8,15,12,0,0,0,10,2,7,16,10,0,0,0,0,0,12,15,2,0,0,0,0,0,3,16,11,0,0,0,0,0,0,6,15,10,0,0,0,7,5,10,16,15,0,0,3,16,16,16,10,2,0,3
1839,0,0,0,0,8,11,0,0,0,0,0,2,14,6,0,0,0,0,0,11,9,2,3,0,0,0,9,12,1,11,9,0,0,4,16,6,0,13,5,0,0,8,16,16,16,16,0,0,0,0,0,3,8,15,0,0,0,0,0,0,6,12,0,0,4
1840,0,0,13,13,13,8,0,0,0,0,7,8,16,5,0,0,0,0,0,2,16,1,0,0,0,1,3,9,14,5,8,0,0,10,16,16,16,15,6,0,0,3,11,15,3,0,0,0,0,0,10,9,0,0,0,0,0,0,13,4,0,0,0,0,7
1841,0,1,15,10,0,0,0,0,0,7,16,5,1,13,6,0,0,9,16,3,9,16,4,0,0,3,15,16,16,11,0,0,0,0,2,14,15,3,0,0,0,0,3,16,8,0,0,0,0,0,12,15,0,0,0,0,0,1,16,5,0,0,0,0,4
1842,0,0,15,13,13,13,0,0,0,0,16,16,11,3,0,0,0,0,12,13,0,0,0,0,0,0,5,16,3,0,0,0,0,0,0,11,10,0,0,0,0,0,0,10,14,0,0,0,0,0,9,16,10,0,0,0,0,0,11,15,1,0,0,0,5
1843,0,0,12,16,16,16,11,0,0,0,8,10,9,16,11,0,0,0,0,0,9,16,2,0,0,0,0,2,15,9,0,0,0,8,16,16,16,14,0,0,0,3,9,16,12,3,0,0,0,0,9,16,2,0,0,0,0,0,14,10,0,0,0,0,7
1844,0,0,4,9,9,0,0,0,0,1,16,15,12,10,0,0,0,3,16,5,0,0,0,0,0,6,16,16,7,0,0,0,0,3,16,15,16,1,0,0,0,0,1,0,12,5,0,0,0,0,13,10,16,6,0,0,0,0,8,16,9,0,0,0,5
1845,0,0,0,0,8,10,0,0,0,0,0,0,13,6,0,0,0,0,0,5,13,0,0,0,0,0,2,14,3,10,10,0,0,1,14,15,10,16,6,0,0,14,14,12,15,16,2,0,0,3,0,0,8,14,0,0,0,0,0,0,5,10,0,0,4
1846,0,2,12,13,16,16,4,0,0,11,16,13,7,4,1,0,0,13,14,0,0,0,0,0,0,1,15,12,0,0,0,0,0,0,6,16,3,0,0,0,0,0,0,13,7,0,0,0,0,3,5,16,7,0,0,0,0,3,13,15,0,0,0,0,5
1847,0,2,14,16,6,0,0,0,0,12,14,12,15,0,0,0,0,11,2,8,12,0,0,0,0,0,0,11,11,0,0,0,0,0,2,16,4,0,0,0,0,0,7,13,0,0,0,0,0,1,14,13,8,8,7,0,0,2,15,16,16,15,8,0,2
1848,0,0,8,14,2,0,0,0,0,0,5,16,6,0,0,0,0,0,0,16,11,0,0,0,0,0,2,16,15,0,0,0,0,0,0,14,16,2,0,0,0,0,0,1,16,9,0,0,0,0,5,15,16,15,12,8,0,0,4,15,16,13,12,12,1
1849,0,0,1,11,15,8,0,0,0,0,12,14,10,16,5,0,0,0,16,7,13,16,4,0,0,0,9,15,13,16,4,0,0,0,0,0,1,15,4,0,0,0,0,0,0,16,4,0,0,8,16,14,9,16,4,0,0,0,2,10,15,15,2,0,9
1850,0,0,7,16,10,1,0,0,0,4,16,11,14,13,0,0,0,6,16,4,10,16,5,0,0,2,15,16,12,14,8,0,0,0,0,0,0,12,8,0,0,0,0,0,0,10,8,0,0,0,4,8,8,14,8,0,0,0,8,15,14,11,0,0,9
1851,0,0,4,14,4,0,0,0,0,0,13,10,1,0,0,0,0,6,15,1,0,0,0,0,0,7,12,0,0,0,0,0,0,8,7,10,16,14,0,0,0,5,14,16,14,16,7,0,0,2,16,16,12,16,8,0,0,0,6,15,14,8,1,0,6
1852,0,0,0,12,16,13,0,0,0,0,6,16,10,5,0,0,1,14,2,6,0,0,0,0,0,12,11,0,0,0,0,0,0,3,14,11,1,0,0,0,0,0,3,13,11,0,0,0,0,0,0,5,16,6,0,0,0,0,0,13,16,6,0,0,5
1853,0,0,6,12,13,7,0,0,0,0,13,13,8,7,0,0,0,2,16,1,0,0,0,0,0,5,16,12,12,7,0,0,0,2,9,8,8,15,1,0,0,0,0,0,0,13,4,0,0,0,4,4,12,14,1,0,0,0,7,13,11,3,0,0,5
1854,0,0,11,12,13,14,4,0,0,0,13,8,4,4,2,0,0,0,11,0,0,0,0,0,0,5,12,6,3,0,0,0,0,5,12,12,13,11,0,0,0,0,2,0,0,13,0,0,0,4,11,0,3,15,0,0,0,0,9,16,16,6,0,0,5
1855,0,0,0,2,13,1,0,0,0,0,1,15,11,0,0,0,0,0,8,15,2,2,0,0,0,1,16,7,3,16,3,0,0,7,16,10,10,16,4,0,0,5,12,13,16,15,2,0,0,0,0,1,14,10,0,0,0,0,0,0,15,11,0,0,4
1856,0,0,6,15,11,3,0,0,0,1,14,16,16,14,0,0,0,4,16,1,9,16,2,0,0,6,16,0,0,13,7,0,0,5,13,0,0,12,8,0,0,4,16,1,0,14,8,0,0,0,14,10,10,15,1,0,0,0,4,13,16,8,0,0,0
1857,0,0,3,14,3,0,0,0,0,3,15,16,15,1,0,0,0,6,15,5,8,11,0,0,0,7,10,0,0,12,5,0,0,4,11,0,0,6,10,0,0,2,14,0,0,6,12,0,0,0,12,9,5,13,8,0,0,0,2,15,16,13,2,0,0
1858,0,0,8,11,0,0,0,0,0,0,7,16,3,0,0,0,0,0,6,16,10,0,0,0,0,0,10,16,15,1,0,0,0,0,0,2,16,2,0,0,0,0,0,0,15,9,0,0,0,0,6,12,16,15,8,5,0,0,4,15,16,16,16,16,1
1859,0,0,0,0,9,13,0,0,0,0,0,7,16,3,0,0,0,0,5,16,4,3,5,0,0,3,13,7,0,10,14,0,0,10,16,16,16,16,11,0,0,5,8,10,13,16,7,0,0,0,0,0,7,16,4,0,0,0,0,0,10,11,0,0,4
1860,0,0,3,13,16,16,5,0,0,4,15,13,10,16,6,0,0,1,8,1,4,16,4,0,0,0,1,6,11,16,10,0,0,0,13,16,16,13,3,0,0,0,10,7,16,4,0,0,0,0,0,11,13,0,0,0,0,0,4,16,8,0,0,0,7
1861,0,0,6,15,16,9,0,0,0,2,15,14,15,16,0,0,0,0,2,0,13,15,0,0,0,0,2,6,14,15,2,0,0,0,12,16,16,16,10,0,0,0,2,11,16,2,0,0,0,0,2,15,9,0,0,0,0,0,8,13,1,0,0,0,7
1862,0,0,0,2,11,13,2,0,0,0,2,13,16,16,2,0,0,3,15,14,13,16,0,0,0,0,6,0,15,9,0,0,0,0,0,0,16,6,0,0,0,0,0,4,16,0,0,0,0,0,0,5,16,3,0,0,0,0,0,3,16,6,0,0,1
1863,0,0,0,5,12,11,1,0,0,0,3,14,6,7,11,0,0,5,16,2,1,9,9,0,0,8,14,8,14,16,1,0,0,1,7,8,13,10,0,0,0,0,0,1,14,4,0,0,0,0,0,5,13,0,0,0,0,0,0,11,7,0,0,0,9
1864,0,0,1,12,2,0,0,0,0,0,10,8,0,9,9,0,0,1,16,1,0,15,5,0,0,3,16,5,7,16,2,0,0,2,16,16,16,16,7,0,0,0,6,10,16,1,0,0,0,0,0,9,7,0,0,0,0,0,0,14,1,0,0,0,4
1865,0,0,2,12,16,10,0,0,0,3,15,10,7,16,4,0,0,9,8,0,11,10,0,0,0,3,15,11,14,1,0,0,0,0,10,16,9,0,0,0,0,0,14,7,13,4,0,0,0,0,9,7,6,10,0,0,0,0,1,12,16,5,0,0,8
1866,0,0,6,15,9,0,0,0,0,0,11,16,16,13,0,0,0,0,10,16,16,16,7,0,0,1,16,8,0,11,8,0,0,7,14,1,0,10,8,0,0,8,12,0,0,13,4,0,0,5,16,8,9,13,0,0,0,0,6,12,13,5,0,0,0
1867,0,0,10,16,6,0,0,0,0,0,15,14,16,0,0,0,0,0,14,4,16,0,0,0,0,0,0,2,15,0,0,0,0,0,0,6,10,0,0,0,0,0,1,14,6,0,0,0,0,1,14,16,13,12,6,0,0,0,8,8,8,11,11,0,2
1868,0,4,16,13,0,0,0,0,0,10,16,16,2,0,0,0,0,8,7,16,4,0,0,0,0,0,5,16,2,0,0,0,0,0,10,14,0,0,0,0,0,1,15,10,0,0,0,0,0,8,16,16,16,16,6,0,0,3,13,16,16,15,5,0,2
1869,0,0,0,10,16,6,0,0,0,0,4,16,16,4,0,0,0,0,14,16,16,4,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,8,0,0,0,0,15,16,16,14,3,0,0,0,10,16,16,16,8,0,0,0,1,12,12,15,7,0,1
1870,0,0,2,12,7,0,0,0,0,0,15,14,15,6,0,0,0,6,10,4,2,14,1,0,0,8,8,0,0,8,5,0,0,7,8,0,0,4,8,0,0,2,14,0,0,5,6,0,0,0,9,12,4,14,3,0,0,0,1,13,15,9,0,0,0
1871,0,4,13,16,16,15,3,0,0,10,12,7,8,16,8,0,0,0,0,1,12,15,2,0,0,0,0,4,16,10,0,0,0,0,0,8,16,4,0,0,0,0,0,1,16,10,0,0,0,5,7,4,15,13,0,0,0,5,16,16,16,7,0,0,3
1872,0,0,2,14,1,0,0,0,0,0,11,12,1,0,0,0,0,1,15,4,0,0,0,0,0,5,13,0,0,0,0,0,0,7,12,12,16,13,2,0,0,4,16,12,6,6,11,0,0,0,14,9,0,5,13,0,0,0,3,11,15,14,1,0,6
1873,0,1,8,15,16,16,9,0,0,8,16,12,8,8,5,0,0,8,14,7,0,0,0,0,0,9,16,16,12,0,0,0,0,8,13,8,16,3,0,0,0,0,0,1,16,4,0,0,0,0,0,8,15,1,0,0,0,0,12,15,5,0,0,0,5
1874,0,0,0,7,16,3,0,0,0,0,0,15,12,0,0,0,0,0,9,16,2,7,13,0,0,4,15,7,1,15,8,0,0,9,16,16,16,16,7,0,0,3,8,8,15,13,1,0,0,0,0,3,16,4,0,0,0,0,0,10,9,0,0,0,4
1875,0,0,5,14,11,8,0,0,0,4,15,2,16,16,0,0,0,8,12,0,12,16,0,0,0,2,15,16,16,15,4,0,0,0,0,4,10,16,2,0,0,0,0,0,4,16,2,0,0,3,13,8,14,16,0,0,0,0,7,15,12,5,0,0,9
1876,0,0,4,14,16,4,0,0,0,3,16,16,16,6,0,0,0,8,16,12,16,7,0,0,0,3,5,12,15,0,0,0,0,0,0,15,12,0,0,0,0,0,6,16,2,0,0,0,0,0,8,16,12,5,1,0,0,0,4,16,16,15,4,0,2
1877,0,0,2,14,16,13,0,0,0,0,15,9,7,9,0,0,0,0,14,6,5,4,0,0,0,0,11,16,16,16,3,0,0,0,1,5,4,11,8,0,0,0,3,0,0,7,9,0,0,2,16,11,4,8,10,0,0,0,1,10,14,15,3,0,5
1878,0,0,0,7,16,12,0,0,0,0,7,16,16,12,0,0,0,3,16,16,16,8,0,0,0,7,16,16,16,8,0,0,0,0,0,11,16,12,0,0,0,0,0,7,16,15,0,0,0,0,0,6,16,16,5,0,0,0,0,6,15,15,2,0,1
1879,0,0,5,16,14,8,0,0,0,5,15,6,11,16,1,0,0,8,14,0,5,16,1,0,0,1,12,14,16,8,0,0,0,0,6,14,15,10,0,0,0,0,12,4,1,13,6,0,0,0,12,7,1,13,8,0,0,0,4,15,16,10,1,0,8
1880,0,0,1,12,16,3,0,0,0,0,8,8,4,0,0,0,0,0,14,1,0,0,0,0,0,2,16,9,8,6,1,0,0,4,16,14,11,12,6,0,0,2,16,4,1,7,11,0,0,0,11,11,5,13,9,0,0,0,0,10,13,10,3,0,6
1881,0,0,4,13,15,4,0,0,0,0,11,13,8,13,0,0,0,0,5,2,4,13,0,0,0,0,0,0,12,7,0,0,0,0,0,6,15,2,0,0,0,0,0,15,5,0,0,0,0,0,9,14,6,11,5,0,0,0,9,16,12,12,10,0,2
1882,0,0,14,16,14,5,0,0,0,0,3,0,2,16,3,0,0,0,0,4,10,15,1,0,0,6,16,16,14,2,0,0,0,1,4,6,12,12,0,0,0,0,0,0,0,12,9,0,0,0,10,0,4,14,5,0,0,0,13,16,13,4,0,0,3
1883,0,0,1,14,15,3,0,0,0,0,0,15,16,9,0,0,0,0,0,15,16,7,0,0,0,0,2,15,16,5,0,0,0,0,4,16,15,1,0,0,0,0,7,16,10,0,0,0,0,0,8,16,8,0,0,0,0,0,2,12,16,5,0,0,1
1884,0,0,3,13,6,0,0,0,0,0,14,11,15,8,0,0,0,0,15,1,14,16,1,0,0,0,11,13,12,13,5,0,0,0,3,8,1,8,10,0,0,0,0,0,0,9,6,0,0,0,9,4,3,16,2,0,0,0,4,14,14,7,0,0,9
1885,0,0,0,4,13,13,0,0,0,0,3,16,14,3,0,0,0,1,15,11,1,1,0,0,0,10,15,0,0,11,9,0,0,7,15,9,9,16,6,0,0,0,4,8,16,15,1,0,0,0,0,2,16,7,0,0,0,0,0,3,16,1,0,0,4
1886,0,0,0,2,13,2,0,0,0,0,0,9,15,1,0,0,0,0,1,15,7,0,0,0,0,0,11,12,0,6,6,0,0,7,15,7,5,16,4,0,0,10,16,16,16,13,0,0,0,0,4,3,14,7,0,0,0,0,0,3,12,0,0,0,4
1887,0,0,9,16,14,6,0,0,0,6,16,5,10,16,0,0,0,2,15,7,10,16,3,0,0,0,4,8,12,16,4,0,0,0,0,0,0,16,7,0,0,0,0,0,1,16,8,0,0,0,3,0,8,16,1,0,0,0,10,16,13,4,0,0,9
1888,0,1,8,15,10,0,0,0,0,4,16,16,16,9,0,0,0,0,12,16,16,12,0,0,0,0,10,16,16,8,0,0,0,0,8,16,16,10,0,0,0,0,9,16,16,13,0,0,0,0,8,16,16,12,0,0,0,0,5,15,16,9,1,0,1
1889,0,0,4,12,13,3,0,0,0,0,7,14,16,9,0,0,0,0,0,12,16,8,0,0,0,0,0,6,16,6,0,0,0,0,0,9,16,6,0,0,0,0,0,12,16,3,0,0,0,0,0,13,16,3,0,0,0,0,0,15,16,11,0,0,1
1890,0,0,7,15,14,8,0,0,0,1,15,7,5,14,5,0,0,0,15,8,0,10,7,0,0,3,16,6,0,12,8,0,0,5,16,2,0,12,8,0,0,4,16,3,1,16,4,0,0,5,16,10,14,12,0,0,0,0,8,15,15,2,0,0,0
1891,0,0,0,8,15,5,0,0,0,0,0,15,16,11,0,0,0,0,8,16,16,13,0,0,0,7,16,16,16,16,4,0,0,2,4,0,10,16,10,0,0,0,0,0,8,16,11,0,0,0,0,7,14,16,10,0,0,0,0,11,16,9,1,0,1
1892,0,0,7,12,8,0,0,0,0,0,15,16,15,2,0,0,0,0,11,16,16,2,0,0,0,0,12,16,16,4,0,0,0,0,12,16,16,7,0,0,0,0,9,16,16,11,0,0,0,0,11,16,16,13,0,0,0,0,2,8,12,6,0,0,1
1893,0,0,2,14,13,0,0,0,0,0,10,15,15,8,0,0,0,2,16,7,4,15,0,0,0,4,16,4,0,13,7,0,0,4,16,1,0,10,8,0,0,4,16,5,1,12,11,0,0,1,15,14,13,16,3,0,0,0,3,12,13,5,0,0,0
1894,0,0,4,14,16,16,12,0,0,0,12,9,0,5,16,3,0,1,15,14,10,13,12,0,0,8,16,16,16,9,3,0,0,1,4,8,15,0,0,0,0,0,0,8,13,0,0,0,0,0,1,14,9,0,0,0,0,0,6,15,4,0,0,0,9
1895,0,1,15,16,16,16,15,2,0,0,12,10,9,16,14,2,0,0,0,0,9,16,4,0,0,0,0,5,15,6,0,0,0,0,0,13,12,0,0,0,0,0,9,15,2,0,0,0,0,1,16,10,0,0,0,0,0,3,16,7,0,0,0,0,7
1896,0,0,2,11,16,16,8,0,0,0,10,16,16,16,8,0,0,0,2,0,8,16,2,0,0,0,0,6,14,16,5,0,0,0,0,14,16,16,10,0,0,0,0,10,16,7,0,0,0,0,0,13,13,0,0,0,0,0,1,16,7,0,0,0,7
1897,0,3,11,16,15,6,0,0,0,5,10,8,14,11,0,0,0,0,0,1,15,6,0,0,0,0,0,11,16,5,0,0,0,0,0,1,13,15,2,0,0,0,0,0,0,13,6,0,0,1,7,5,4,14,7,0,0,2,12,12,15,11,1,0,3
1898,0,1,9,16,16,12,1,0,0,0,7,8,10,16,9,0,0,0,0,0,9,16,4,0,0,0,5,13,13,3,0,0,0,0,13,16,8,0,0,0,0,0,0,11,16,8,0,0,0,0,3,5,14,15,0,0,0,0,10,16,11,4,0,0,3
1899,0,0,0,4,15,12,0,0,0,0,3,16,15,14,0,0,0,0,8,13,8,16,0,0,0,0,1,6,15,11,0,0,0,1,8,13,15,1,0,0,0,9,16,16,5,0,0,0,0,3,13,16,16,11,5,0,0,0,0,3,11,16,9,0,2
1900,0,0,2,11,13,11,3,0,0,0,12,11,6,14,13,0,0,3,16,0,10,16,4,0,0,2,16,16,16,13,0,0,0,0,2,4,9,8,0,0,0,0,0,3,15,0,0,0,0,0,0,11,7,0,0,0,0,0,1,14,0,0,0,0,9
1901,0,0,8,16,15,5,0,0,0,7,16,14,5,15,2,0,0,10,16,8,0,9,9,0,0,10,16,3,0,4,12,0,0,9,14,0,0,6,12,0,0,7,13,0,0,14,7,0,0,2,16,8,12,14,1,0,0,0,10,16,13,3,0,0,0
1902,0,0,8,16,10,0,0,0,0,2,16,13,16,0,0,0,0,2,8,4,14,0,0,0,0,0,0,8,10,0,0,0,0,0,0,13,6,0,0,0,0,0,6,15,0,0,0,0,0,0,12,15,12,8,2,0,0,0,8,15,10,8,1,0,2
1903,0,0,5,13,11,2,0,0,0,2,14,15,15,12,0,0,0,2,16,5,0,7,4,0,0,4,16,3,0,3,6,0,0,3,14,0,0,8,7,0,0,2,16,0,2,14,6,0,0,1,15,15,16,11,0,0,0,0,7,14,10,1,0,0,0
1904,0,0,3,12,15,11,2,0,0,0,11,13,7,13,8,0,0,7,15,1,5,15,3,0,0,1,12,16,16,5,0,0,0,0,0,13,15,15,2,0,0,0,2,13,0,10,5,0,0,0,4,11,4,11,6,0,0,0,2,13,16,12,0,0,8
1905,0,0,12,16,14,6,0,0,0,2,16,16,16,6,0,0,0,4,16,16,12,2,0,0,0,3,16,16,16,1,0,0,0,2,16,16,16,0,0,0,0,4,16,16,12,0,0,0,0,3,16,16,15,4,0,0,0,2,14,16,12,8,0,0,1
1906,0,0,12,16,16,10,1,0,0,4,16,9,8,9,1,0,0,9,14,1,0,0,0,0,0,9,16,11,1,0,0,0,0,0,7,12,11,0,0,0,0,0,0,2,16,1,0,0,0,1,12,12,15,0,0,0,0,0,13,16,6,0,0,0,5
1907,0,0,0,15,12,3,0,0,0,0,0,16,16,8,0,0,0,0,9,16,16,9,0,0,0,0,0,10,16,13,0,0,0,0,0,4,16,16,2,0,0,0,1,8,16,16,10,0,0,0,8,16,16,16,16,5,0,0,1,9,12,14,12,4,1
1908,0,0,0,9,7,0,0,0,0,0,2,16,2,5,1,0,0,0,9,8,3,15,1,0,0,3,14,1,8,12,0,0,0,6,16,12,16,16,5,0,0,8,15,13,16,9,0,0,0,0,0,5,14,0,0,0,0,0,0,10,7,0,0,0,4
1909,0,0,0,4,15,6,0,0,0,0,3,15,9,4,14,0,0,2,15,9,0,11,10,0,0,7,16,10,12,16,14,0,0,3,14,13,15,14,2,0,0,0,0,0,12,10,0,0,0,0,0,2,16,6,0,0,0,0,0,6,13,1,0,0,4
1910,0,0,10,10,12,7,0,0,0,0,15,13,5,12,5,0,0,4,13,4,0,2,8,0,0,8,4,0,0,3,8,0,0,8,4,0,0,7,5,0,0,6,6,0,0,11,2,0,0,1,13,3,3,12,0,0,0,0,7,15,16,7,0,0,0
1911,0,0,0,1,7,14,14,0,0,0,3,15,7,1,14,0,0,2,16,10,5,14,8,0,0,4,15,16,12,16,5,0,0,0,5,3,1,15,0,0,0,0,0,0,4,12,0,0,0,0,0,0,7,10,0,0,0,0,0,0,7,12,0,0,9
1912,0,0,0,9,15,10,0,0,0,0,2,16,16,16,0,0,0,0,0,15,16,16,0,0,0,0,2,16,16,12,0,0,0,0,14,16,16,12,0,0,0,4,16,16,16,11,0,0,0,0,0,12,16,16,4,0,0,0,0,14,15,10,2,0,1
1913,0,0,5,11,15,5,0,0,0,6,13,2,3,15,3,0,0,7,13,8,11,16,8,0,0,1,9,12,8,8,8,0,0,0,0,0,1,13,4,0,0,0,0,0,9,12,0,0,0,0,0,8,13,0,0,0,0,0,7,10,1,0,0,0,9
1914,0,0,2,9,5,0,0,0,0,0,8,16,16,13,0,0,0,2,11,16,16,4,0,0,0,1,11,16,12,0,0,0,0,0,10,12,16,6,0,0,0,0,13,1,7,15,1,0,0,0,14,6,7,13,2,0,0,0,2,11,11,4,0,0,8
1915,0,1,10,12,12,11,0,0,0,7,14,8,8,6,0,0,0,7,11,7,3,0,0,0,0,8,16,13,13,8,0,0,0,1,3,0,1,14,5,0,0,0,0,0,0,4,12,0,0,0,11,3,0,10,12,0,0,0,10,16,16,14,4,0,5
1916,0,0,0,5,14,16,7,0,0,0,6,16,8,12,13,3,0,4,16,14,10,16,16,3,0,1,15,16,16,16,12,0,0,0,3,5,6,16,3,0,0,0,0,0,10,10,0,0,0,0,0,2,15,5,0,0,0,0,0,8,14,0,0,0,9
1917,0,0,1,10,15,11,7,0,0,0,5,16,16,16,11,0,0,0,6,16,16,16,6,0,0,0,12,16,16,12,0,0,0,2,16,16,16,6,0,0,0,2,12,16,12,0,0,0,0,0,9,16,16,7,0,0,0,0,3,12,16,2,0,0,1
1918,0,1,7,14,16,11,0,0,0,11,16,12,15,16,1,0,0,8,4,3,16,10,0,0,0,0,0,1,16,7,0,0,0,0,0,0,16,11,0,0,0,0,0,0,12,16,0,0,0,0,2,7,15,13,0,0,0,0,10,15,9,1,0,0,3
1919,0,0,3,12,13,9,0,0,0,0,12,8,2,12,2,0,0,0,11,8,12,11,0,0,0,0,7,16,5,0,0,0,0,3,12,6,11,0,0,0,0,4,8,0,7,9,0,0,0,1,12,2,0,13,4,0,0,0,2,12,11,12,6,0,8
1920,0,1,14,13,4,0,0,0,0,6,15,11,15,0,0,0,0,8,14,9,16,4,0,0,0,2,8,11,15,6,0,0,0,0,0,0,7,13,1,0,0,0,0,0,0,11,10,0,0,0,10,4,0,3,15,0,0,0,10,14,16,16,15,0,9
1921,0,0,1,15,16,8,0,0,0,0,6,16,15,13,0,0,0,0,5,16,16,11,0,0,0,0,0,15,16,7,0,0,0,0,6,16,15,0,0,0,0,0,13,11,11,7,0,0,0,0,13,10,5,16,0,0,0,0,3,13,16,12,0,0,8
1922,0,0,10,16,6,0,0,0,0,7,16,8,16,5,0,0,0,11,16,0,6,14,3,0,0,12,12,0,0,11,11,0,0,12,12,0,0,8,12,0,0,7,15,1,0,13,11,0,0,0,16,8,10,15,3,0,0,0,10,16,15,3,0,0,0
1923,0,0,9,16,7,5,0,0,0,0,9,16,16,16,0,0,0,0,7,16,15,6,0,0,0,0,7,16,7,0,0,0,0,0,14,16,5,0,0,0,0,3,16,16,4,0,0,0,0,1,16,16,5,0,0,0,0,0,7,12,1,0,0,0,8
1924,0,0,4,16,15,7,0,0,0,0,6,16,10,13,2,0,0,0,2,15,12,15,6,0,0,0,3,14,15,13,2,0,0,2,15,15,15,9,0,0,0,6,16,2,7,13,0,0,0,3,16,11,8,16,4,0,0,0,4,12,16,13,1,0,8
1925,0,0,0,9,16,10,1,0,0,0,9,13,4,14,8,0,0,4,15,6,10,16,7,0,0,5,16,14,11,16,4,0,0,0,0,0,5,15,1,0,0,0,0,1,14,7,0,0,0,0,0,7,12,0,0,0,0,0,0,11,8,0,0,0,9
1926,0,0,9,12,10,5,0,0,0,5,16,16,16,13,0,0,0,1,16,16,16,16,0,0,0,0,8,16,16,16,3,0,0,0,4,16,16,16,4,0,0,0,2,16,16,16,1,0,0,0,9,16,16,16,1,0,0,0,5,12,12,5,0,0,1
1927,0,0,9,14,8,0,0,0,0,7,12,6,15,3,0,0,0,3,1,0,12,8,0,0,0,0,0,7,15,11,0,0,0,0,0,10,11,15,5,0,0,0,0,0,0,9,8,0,0,0,4,7,4,14,5,0,0,0,8,14,16,14,1,0,3
1928,0,2,11,16,5,0,0,0,0,11,16,16,9,0,0,0,0,2,6,16,9,0,0,0,0,0,8,16,5,0,0,0,0,0,14,11,0,0,0,0,0,6,16,5,0,0,2,0,0,6,16,14,13,15,12,0,0,0,15,16,13,11,3,0,2
1929,0,0,6,16,11,1,0,0,0,0,16,13,16,11,0,0,0,5,10,0,3,13,2,0,0,7,8,0,0,4,7,0,0,8,8,0,0,6,8,0,0,4,11,2,4,15,5,0,0,0,14,16,16,15,1,0,0,0,5,12,10,2,0,0,0
1930,0,0,4,13,8,0,0,0,0,0,13,16,15,7,0,0,0,3,16,9,6,15,6,0,0,8,14,0,0,4,8,0,0,8,12,0,0,4,8,0,0,4,12,0,0,11,6,0,0,0,14,10,12,14,1,0,0,0,7,15,11,2,0,0,0
1931,0,2,15,15,3,0,0,0,0,11,15,11,12,0,0,0,0,8,10,0,16,0,0,0,0,1,3,2,16,0,0,0,0,0,0,4,12,0,0,0,0,0,1,12,9,0,0,0,0,0,14,16,13,13,15,3,0,2,13,14,12,12,8,1,2
1932,0,0,0,7,14,6,0,0,0,0,11,16,9,2,0,0,0,4,15,10,0,0,0,0,0,9,12,0,3,1,0,0,0,7,13,2,16,12,2,0,0,3,16,2,2,13,9,0,0,0,11,13,6,15,10,0,0,0,0,8,16,13,1,0,6
1933,0,0,9,16,4,0,0,0,0,0,14,14,13,7,0,0,0,4,15,12,16,16,5,0,0,4,12,7,8,14,8,0,0,7,12,0,0,12,8,0,0,5,13,0,0,13,8,0,0,2,16,12,15,16,5,0,0,0,9,14,12,8,0,0,0
1934,0,0,9,16,16,7,0,0,0,7,16,12,7,11,2,0,0,13,13,1,0,0,0,0,0,10,16,10,7,0,0,0,0,0,8,12,16,10,0,0,0,0,0,0,5,16,3,0,0,0,1,0,11,16,1,0,0,0,7,16,16,6,0,0,5
